Travis Scott - 90210-462,038,295-451,017
Jeremy Zucker - all the kids are depressed-461,822,879-137,828
Twenty One Pilots - Car Radio-461,803,538-107,404
Pink Floyd - Money-461,619,385-206,709
Katy Perry - Part Of Me-461,485,428-399,777
RunâD.M.C. - Walk This Way-461,429,363-242,838
NF - If You Want Love-461,337,323-174,288
Future - Fine China-461,336,518-123,958
Kane Brown - Heaven-461,208,406-164,185
T.I. - Whatever You Like-461,177,810-216,019
Shakira - Can't Remember to Forget You-461,147,364-299,758
Gunna - fukumean-461,137,192-2,023,384
Bee Gees - More Than A Woman-460,794,780-418,477
Bad Bunny - Un Coco-460,780,594-379,542
Joel Corry - OUT OUT-460,545,641-245,595
Flo Rida - I Don't Like It, I Love It-460,375,020-86,980
Lil Uzi Vert - Sanguine Paradise-460,131,710-95,542
Vance Joy - Mess Is Mine-460,030,615-167,921
Eminem - Sing For The Moment-459,880,784-312,221
Troye Sivan - Angel Baby-459,789,266-399,193
J. Cole - Neighbors-459,662,296-167,303
Slipknot - Before I Forget-459,578,058-283,918
Carolina GaitÃ¡n - La Gaita - We Don't Talk About Bruno-459,443,978-201,874
The Human League - Don't You Want Me-459,427,136-314,593
Eminem - Shake That-459,327,045-279,327
benny blanco - Roses-459,139,870-91,977
Jessie J - Domino-459,049,330-284,531
Matt Simons - Catch & Release-458,829,076-160,654
Roy Woods - Drama-458,736,417-190,708
Kanye West - All Mine-458,689,498-238,863
Green Day - When I Come Around-458,672,232-316,965
The Fray - You Found Me-458,597,946-190,681
Hailee Steinfeld - Capital Letters-458,539,668-100,069
Radiohead - Karma Police-458,518,260-384,063
Drake - 0 To 100 / The Catch Up-457,839,518-116,982
Soda Stereo - De MÃºsica Ligera-457,744,731-355,771
Daft Punk - Get Lucky-457,682,714-173,173
Social House - Magic In The Hamptons-457,405,147-148,754
David Bowie - Heroes-457,332,637-200,025
Sebastian Yatra - Chica Ideal-457,243,184-167,283
Vance Joy - Georgia-456,998,009-159,634
Daddy Yankee - Lo Que PasÃ³, PasÃ³-456,981,838-520,962
Sum 41 - In Too Deep-456,819,732-253,578
David Guetta - Like I Do-456,712,756-55,682
Jennifer Lopez - Ain't Your Mama-455,928,264-105,243
Pop Smoke - Got It On Me-455,904,890-250,860
Bad Bunny - Solo de Mi-455,881,017-137,948
Spin Doctors - Two Princes-455,829,568-203,818
Juice WRLD - Empty-455,660,402-199,113
50 Cent - Many Men (Wish Death)-455,657,915-496,812
Aqua - Barbie Girl-455,398,695-332,599
Daddy Yankee - Limbo-454,718,470-205,376
Dire Straits - Money For Nothing-454,593,734-238,473
YNW Melly - 223's-454,274,592-168,155
Third Eye Blind - Semi-Charmed Life-454,045,898-176,328
Zara Larsson - Ain't My Fault-453,873,538-96,493
Limp Bizkit - Rollin' (Air Raid Vehicle)-453,449,595-312,690
The Notorious B.I.G. - Mo Money Mo Problems-453,296,007-207,802
Kygo - First Time-453,244,270-68,678
Katy Perry - Harleys In Hawaii-453,201,776-412,799
Backstreet Boys - Everybody (Backstreet's Back)-453,170,538-284,985
Billie Eilish - Happier Than Ever-453,160,905-308,253
Tory Lanez - Say It-453,149,752-281,519
Reik - Ya Me EnterÃ©-452,774,709-273,700
Norah Jones - Don't Know Why-452,440,551-273,272
The Weeknd - Acquainted-452,439,531-181,325
Bad Bunny - Un Ratito-452,436,364-254,170
Sech - RelaciÃ³n-452,176,389-78,933
Joel Corry - BED-451,857,779-145,806
Christian Nodal - De Los Besos Que Te Di-451,824,234-263,325
NLE Choppa - Shotta Flow-451,705,749-264,990
6ix9ine - GOOBA-451,702,946-81,496
Declan McKenna - Brazil-451,644,699-333,207
John Mayer - Slow Dancing in a Burning Room-451,643,171-204,002
21 Savage - No Heart-451,597,942-180,823
Skrillex - Bangarang-451,377,028-112,891
J Balvin - In Da Getto-451,257,718-160,787
Lil Peep - beamer boy-451,244,008-209,189
Russ - Psycho, Pt. 2-451,169,084-160,497
Rihanna - What's My Name?-450,991,804-269,754
21 Savage - Glock In My Lap-450,716,860-811,189
Ãneheart - snowfall-450,644,703-1,038,768
Hozier - Cherry Wine-450,643,429-226,392
BTS - Spring Day-450,561,867-219,733
The Living Tombstone - My Ordinary Life-450,475,501-358,922
A$AP Rocky - Sundress-450,410,888-360,189
Stromae - Papaoutai-449,964,597-196,670
Billie Eilish - Six Feet Under-449,921,419-168,398
CNCO - Hey DJ-449,698,845-58,176
NEIKED - Better Days (NEIKED x Mae Muller x Polo G)-449,611,612-203,048
Khalid - Saved-449,554,132-59,467
Taylor Swift - You're On Your Own, Kid-449,444,656-844,580
Omarion - Post to Be-449,309,443-138,217
The Chainsmokers - Sick Boy-449,233,671-67,213
Michael Jackson - Don't Stop 'Til You Get Enough-448,613,798-208,052
Khalid - Coaster-448,527,527-88,025
Selena Gomez & The Scene - Who Says-448,510,841-261,762
Steve Miller Band - The Joker-448,352,073-250,436
Meghan Trainor - Me Too-448,058,779-175,635
The Neighbourhood - You Get Me So High-447,948,344-685,658
Various Artists --447,812,810-272,991
Galantis - Heartbreak Anthem-447,812,759-167,633
Duki - She Don't Give a Fo-447,696,890-266,008
Ariana Grande - motive-447,284,266-241,157
OneRepublic - Wherever I Go-446,933,662-166,459
Nelly - Just A Dream-446,883,888-258,869
Luniz - I Got 5 On It-446,883,771-223,556
Vegedream - Ramenez la coupe Ã  la maison-446,826,433-184,547
Coyote Theory - This Side of Paradise-445,912,611-361,519
The Weeknd - Take My Breath-445,788,658-95,706
Imanbek - Belly Dancer-445,777,733-455,575
Cigarettes After Sex - Sunsetz-445,721,070-756,248
Nicki Minaj - Anaconda-445,131,448-153,285
Ed Sheeran - Kiss Me-445,104,585-96,655
Calibre 50 - Si Te Pudiera Mentir-444,670,619-278,124
Savage Garden - Truly Madly Deeply-444,587,478-221,198
Bad Bunny - NI BIEN NI MAL-444,203,339-93,568
Piso 21 - Te Amo-444,096,387-162,015
JubÃ«l - Dancing In The Moonlight-443,732,708-215,705
Cochise - Tell Em-443,623,636-269,245
Sufjan Stevens - Mystery of Love-443,432,344-242,315
Kid Rock - All Summer Long-443,405,783-190,391
Talking Heads - Psycho Killer-443,268,708-276,627
Jordin Sparks - No Air-443,181,533-189,731
Eric Carmen - Hungry Eyes-443,068,567-268,722
$uicideboy$ - Paris-442,978,414-346,957
Young Thug - Relationship-442,589,207-82,773
Tame Impala - Feels Like We Only Go Backwards-442,365,970-225,563
Mon Laferte - Tu Falta De Querer-442,215,602-401,520
Eric Clapton - Wonderful Tonight-442,059,905-205,985
SAYGRACE - You Don't Own Me-441,967,888-168,782
Destiny's Child - Survivor-441,904,842-201,056
Beach Bunny - Prom Queen-441,785,758-463,274
Jason Derulo - Wiggle-441,738,110-61,196
Maren Morris - The Bones-441,639,617-107,316
Baby Bash - Suga Suga-441,518,238-188,553
Grover Washington, Jr. - Just the Two of Us-441,283,158-230,070
Hozier - Someone New-441,235,043-281,349
Chuck Berry - Johnny B. Goode-441,124,886-245,275
Four Tops - I Can't Help Myself (Sugar Pie, Honey Bunch)-441,086,131-272,432
Quevedo - Columbia-440,952,230-1,945,192
Eslabon Armado - Jugaste y SufrÃ­-440,742,526-278,857
Peso Pluma - Por las Noches-440,565,113-
Juice WRLD - Smile-440,375,110-126,196
Billie Eilish - xanny-440,362,864-107,301
Chris Rea - Driving Home for Christmas-440,324,877-379,697
NewJeans - Hype Boy-440,281,906-563,451
Jess Glynne - I'll Be There-440,259,461-160,416
Billy Joel - Vienna-440,122,240-458,159
Paramore - Ain't It Fun-440,086,194-194,313
6LACK - PRBLMS-439,869,344-125,023
David Guetta - Dangerous-439,821,100-78,257
Drowning Pool - Bodies-439,796,088-272,417
2 Chainz - We Own It (Fast & Furious)-439,634,829-170,425
Red Hot Chili Peppers - By the Way-439,472,958-301,238
Etta James - At Last-439,445,144-286,863
Post Malone - Saint-Tropez-439,165,372-143,875
System Of A Down - Aerials-439,033,614-341,055
Cheat Codes - Let Me Hold You (Turn Me On)-438,905,379-36,164
Post Malone - Enemies-438,850,573-83,634
Juice WRLD - Hide-438,665,016-238,640
Billie Eilish - TV-438,598,130-744,108
Miley Cyrus - When I Look At You-438,438,218-162,163
Christian Nodal - No Te Contaron Mal-438,375,614-220,491
The Red Jumpsuit Apparatus - Face Down-438,356,547-292,265
Peter Bjorn and John - Young Folks-438,161,696-268,133
Olivia O'Brien - hate u love u-437,921,240-105,106
Pritam - Kesariya-437,919,694-539,769
Billy Joel - We Didn't Start the Fire-437,612,109-243,215
Weezer - Say It Ain't So-437,610,065-236,645
Belinda Carlisle - Heaven Is A Place On Earth-437,474,549-257,648
Plan B - Candy-437,426,190-544,318
Red Hot Chili Peppers - Dark Necessities-437,146,310-207,020
Feid - CHORRITO PA LAS ANIMAS-437,024,696-631,322
Brent Faiyaz - Trust-436,916,808-534,821
Keane - Everybody's Changing-436,696,025-262,902
Lady Gaga - Bloody Mary-436,595,651-426,940
DVRST - Close Eyes-436,517,116-358,500
Shakira - MonotonÃ­a-436,473,298-380,006
Ariana Grande - Everyday-435,821,107-448,019
Lil Uzi Vert - Erase Your Social-435,796,144-148,044
Unknown - Young Folks-435,771,545-267,276
Chris Brown - Forever-435,697,568-280,911
Drake - From Time-435,653,556-206,203
Pitbull - International Love-435,624,884-428,530
girl in red - i wanna be your girlfriend-435,444,463-275,841
Blind Melon - No Rain-435,426,528-230,066
Frankie Valli & The Four Seasons - December, 1963 (Oh What a Night!)-435,235,153-253,056
Ed Sheeran - Afterglow-434,999,065-153,748
Ozuna - Baila Baila Baila-434,958,207-166,481
Hillsong UNITED - Oceans (Where Feet May Fail)-434,807,998-225,719
Trippie Redd - Dark Knight Dummo (Feat. Travis Scott)-434,780,103-141,692
KISS - Rock And Roll All Nite-434,775,047-226,742
Quevedo - VISTA AL MAR-434,643,440-515,219
Metro Boomin - Too Many Nights-434,627,531-1,166,155
Vundabar - Alien Blues-434,081,800-568,806
Myke Towers - Diosa-433,743,582-161,825
Kanye West - Ghost Town-433,674,829-434,891
Bob Marley & The Wailers - Buffalo Soldier-433,450,716-151,383
Black Sabbath - Iron Man (2009-433,447,777-216,878
Two Feet - I Feel Like I'm Drowning-433,441,571-361,718
Kylie Minogue - Can't Get You out of My Head-433,358,764-325,508
TWICE - FANCY-433,033,985-182,222
PinkPantheress - Pain-433,018,490-660,634
KAROL G - CrÃ©eme-432,358,138-223,443
Yann Tiersen - Comptine d'un autre Ã©tÃ©, l'aprÃ¨s-midi-432,224,252-199,911
Linkin Park - BURN IT DOWN-432,223,284-216,151
Pablo AlborÃ¡n - Saturno-432,061,146-272,214
Daddy Yankee - Vuelve-431,944,904-174,814
SZA - The Weekend-431,927,185-166,265
Black Eyed Peas - Just Canât Get Enough-431,870,730-430,419
Alien Ant Farm - Smooth Criminal-431,509,053-214,566
Prince - Purple Rain-431,456,173-189,519
Cults - Always Forever-431,381,020-439,759
flora cash - You're Somebody Else-431,379,542-248,616
Tina Turner - What's Love Got to Do with It-431,339,636-254,606
Juice WRLD - Let Me Know (I Wonder Why Freestyle)-431,314,216-395,923
MÃ¥neskin - ZITTI E BUONI-431,278,073-195,002
Jeremih - Planez-431,250,882-100,051
PSY - Gangnam Style (ê°ë¨ì¤íì¼)-431,158,206-200,885
Mother Mother - Hayloft-430,881,001-249,557
Alex Rose - Toda-430,820,190-259,557
Taylor Swift - End Game-430,754,995-495,482
Kid Cudi - Mr. Rager-430,655,956-307,282
Tiago PZK - Entre Nosotros-430,595,774-238,385
Alex Rose - Toda Remix-430,560,633-262,386
Fall Out Boy - Immortals-430,416,387-204,449
BTS - Black Swan-430,398,903-145,033
Billie Eilish - hostage-429,975,376-226,409
Trey Songz - Slow Motion-429,936,044-97,284
Ryan Castro - Jordan-429,442,007-570,949
David Guetta - Bang My Head-429,384,588-27,114
24kGoldn - VALENTINO-429,359,176-129,503
Bob Marley & The Wailers - One Love / People Get Ready-429,335,656-160,716
David Bowie - Starman-429,323,914-419,139
ROSALÃA - TKN-429,176,258-93,606
Sublime - What I Got-429,160,062-186,007
Ricky Montgomery - Mr. Loverman-429,088,198-330,235
Red Velvet - Psycho-428,966,387-228,533
Fergie - Fergalicious-428,795,811-168,524
Morat - No Se Va-428,707,482-433,279
Young Money - Trophies-428,705,115-235,028
Michael BublÃ© - Feeling Good-428,698,507-352,666
Haley Reinhart - Can't Help Falling in Love-428,654,144-217,807
Clairo - Bubble Gum-428,495,694-409,356
Liam Payne - For You (Fifty Shades Freed) (& Rita Ora)-428,413,634-87,957
Daya - Hide Away-428,337,259-62,864
Alicia Keys - Fallin'-428,301,140-278,214
Romeo Santos - Imitadora-428,122,827-307,181
Michael Jackson - Rock with You-427,998,636-287,523
Ellie Goulding - How Long Will I Love You-427,955,582-191,209
Michael Jackson - Man in the Mirror-427,721,800-157,050
Carly Simon - You're So Vain-427,708,170-260,753
BTS - IDOL-427,698,289-151,090
Lil Skies - Red Roses-427,618,949-81,121
The Turtles - Happy Together-427,504,224-252,803
Rusted Root - Send Me On My Way-427,443,981-185,493
Travis Scott - 5% TINT-427,301,145-363,521
Los Ãngeles Azules - Nunca Es Suficiente-427,232,665-250,021
Jason Aldean - You Make It Easy-427,140,529-156,944
Fools Garden - Lemon Tree-426,987,431-219,023
Oscar Maydon - Fin de Semana-426,825,971-837,703
The Police - Message In A Bottle-426,778,898-286,226
JAY-Z - Run This Town-426,744,847-490,072
Aventura - Obsesion-426,744,119-258,762
Jaymes Young - Happiest Year-426,700,022-214,625
French Montana - No Stylist-426,407,781-61,615
BTS - ON-426,367,589-120,697
Shakira - La Tortura-426,310,413-271,005
Brent Faiyaz - Clouded-426,217,769-779,936
Amy Winehouse - You Know I'm No Good-426,130,882-192,553
Madison Beer - Reckless-426,123,796-367,971
Kanye West - Waves-426,078,842-149,626
Elvis Presley - Jailhouse Rock-426,056,804-221,646
The Supremes - You Can't Hurry Love-425,936,426-204,302
Bella Poarch - Build a Bitch-425,656,145-143,060
Rich Music LTD - Quizas-425,616,096-136,082
Linkin Park - Papercut-425,307,154-302,378
Melanie Martinez - Pacify Her-424,943,620-334,143
Fountains Of Wayne - Stacy's Mom-424,847,194-196,652
Lou Reed - Walk On the Wild Side-424,663,203-152,989
Shouse - Love Tonight (Edit)-424,566,893-125,629
Lana Del Rey - Radio-424,478,732-913,855
Bruce Springsteen - Born in the U.S.A.-424,430,069-171,943
Aya Nakamura - Djadja-424,140,499-97,934
Ski Mask The Slump God - Nuketown-424,129,901-198,494
Harry Styles - Matilda-423,920,761-447,727
Billie Eilish - my future-423,886,391-176,802
Morgan Wallen - More Than My Hometown-423,826,319-
Sara Bareilles - Love Song-423,684,809-166,094
Korn - Freak On a Leash-423,541,826-303,401
Mora - 512-423,490,652-267,094
Florida Georgia Line - Cruise-423,364,177-151,331
Vampire Weekend - A-Punk-423,192,487-223,120
Lizzo - Good as Hell-423,131,882-63,631
LeÃ³n Larregui - Brillas-422,973,079-302,654
Blondie - Call Me-422,846,587-350,631
Jeremih - Birthday Sex-422,725,702-277,563
Eric Clapton - Cocaine-422,475,515-171,510
Meghan Trainor - Lips Are Movin-422,251,053-112,480
SLANDER - Love Is Gone-422,132,116-328,950
Jess Glynne - Hold My Hand-421,794,425-74,286
The Ronettes - Sleigh Ride-421,577,989-625,123
Rihanna - Kiss It Better-421,577,168-377,326
OneRepublic - I Lived-421,423,444-254,215
Christina Perri - human-421,246,963-117,870
5 Seconds of Summer - Amnesia-420,858,685-115,021
Metallica - For Whom The Bell Tolls-420,764,448-333,682
David Guetta - When Love Takes Over-420,598,810-252,366
Linkin Park - Somewhere I Belong-420,559,447-329,164
Luke Combs - Forever After All-420,035,836-289,607
Machine Gun Kelly - Home-420,005,946-143,649
Robin Schulz - Shed a Light-419,932,495-37,294
Sech - Que Mas Pues-419,655,543-103,075
Shaggy - Angel-419,564,042-283,457
The Lumineers - Sleep On The Floor-419,549,232-249,973
Clairo - Pretty Girl-419,548,148-182,859
Elvis Presley - Suspicious Minds-419,490,194-200,860
Manuel Turizo - QuiÃ©reme Mientras Se Pueda-419,302,215-310,020
Bad Bunny - Estamos Bien-419,296,809-96,118
